N,bin_i,bin_j,bin_i_idx,bin_j_idx,c2_mean,c2_std,c2_exact,mean_p1,mean_p1_sq,mean_p1_cu,mean_p1_qu,mean_n1,mean_p2,mean_p2_sq,mean_p2_cu,mean_p2_qu,mean_n2,mean_p1_p2,p1_sq_p2_sq,mean_p2_F,inv_N,mean_n_accepted,n_valid_events
74,mid,mid,1,1,0.00022269008363951737,0.0002273597612550093,0.00011338632176371588,0.6315483508378574,0.40609034318561454,0.26576478726725034,0.17690172251384192,17.35735,0.6315483508378574,0.40609034318561454,0.26576478726725034,0.17690172251384192,17.35735,0.39885331944601743,0.1649093668286102,0.375,0.013513513513513514,48.7214875,80000
74,mid,high,1,2,0.0004845557365587216,0.00018206239011047252,0.0003679310179760797,0.6315483508378574,0.40609034318561454,0.26576478726725034,0.17690172251384192,17.35735,1.1004298940802222,1.2938984096778432,1.649914975457426,2.3143400203200915,12.2324625,0.6949746848190425,0.5254396492333963,0.375,0.013513513513513514,48.7214875,80000
74,high,low,2,0,0.0003793669694264745,0.00017322488067661197,0.00014430034565925177,1.1004298940802222,1.2938984096778432,1.649914975457426,2.3143400203200915,12.2324625,0.3950803270116982,0.159383057728844,0.06559178159540559,0.027499540378616086,19.131675,0.4347582024066626,0.20622548492494314,0.375,0.013513513513513514,48.7214875,80000
74,high,mid,2,1,0.0004845557365587216,0.00018206239011047252,0.0003679310179760798,1.1004298940802222,1.2938984096778432,1.649914975457426,2.3143400203200915,12.2324625,0.6315483508378574,0.40609034318561454,0.26576478726725034,0.17690172251384192,17.35735,0.6949746848190425,0.5254396492333963,0.375,0.013513513513513514,48.7214875,80000
74,high,high,2,2,0.0016033224172944229,0.0003545226443091276,0.001193647188834949,1.1004298940802222,1.2938984096778432,1.649914975457426,2.3143400203200915,12.2324625,1.1004298940802222,1.2938984096778432,1.649914975457426,2.3143400203200915,12.2324625,1.210945951785409,1.6741730945668518,0.375,0.013513513513513514,48.7214875,79998
75,low,low,0,0,2.6211463726767737e-05,0.0002008400590161359,1.6960524829781207e-05,0.39508018336672684,0.15938103344384769,0.06558932215991219,0.027497506119129333,19.410875,0.39508018336672684,0.15938103344384769,0.06558932215991219,0.027497506119129333,19.410875,0.15608835128908652,0.025402313821628896,0.375,0.013333333333333334,49.3916125,80000
75,low,mid,0,1,-6.241881214596392e-05,0.00014034551005052753,4.32535173605177e-05,0.39508018336672684,0.15938103344384769,0.06558932215991219,0.027497506119129333,19.410875,0.6316537216552288,0.4062374594644587,0.26592003222979943,0.1770484504486154,17.5728625,0.24955386817582323,0.06474654611304861,0.375,0.013333333333333334,49.3916125,80000
75,low,high,0,2,0.00029143381470522745,0.00017073641510179267,0.00014037453289585515,0.39508018336672684,0.15938103344384769,0.06558932215991219,0.027497506119129333,19.410875,1.1010277070290013,1.295320982510222,1.6524929396699948,2.3182262112644305,12.407875,0.4349942283848646,0.20644959683397934,0.375,0.013333333333333334,49.3916125,80000
75,mid,low,1,0,-6.241881214596392e-05,0.00014034551005052753,4.32535173605177e-05,0.6316537216552288,0.4062374594644587,0.26592003222979943,0.1770484504486154,17.5728625,0.39508018336672684,0.15938103344384769,0.06558932215991219,0.027497506119129333,19.410875,0.24955386817582323,0.06474654611304861,0.375,0.013333333333333334,49.3916125,80000
75,mid,mid,1,1,-4.993405021754771e-06,0.0002238982261686367,0.00011030154395514243,0.6316537216552288,0.4062374594644587,0.26592003222979943,0.1770484504486154,17.5728625,0.6316537216552288,0.4062374594644587,0.26592003222979943,0.1770484504486154,17.5728625,0.3989864240809013,0.16502887347213774,0.375,0.013333333333333334,49.3916125,80000
